label,file,path,detected,handedness,score,notes
C,C_sample_141.jpg,../data/C/C_sample_141.jpg,False,,,no_hand_detected
C,C_sample_142.jpg,../data/C/C_sample_142.jpg,True,Left,0.9900954365730286,
C,C_sample_147.jpg,../data/C/C_sample_147.jpg,True,Left,0.978508710861206,
C,C_sample_148.jpg,../data/C/C_sample_148.jpg,True,Left,0.9460198879241943,
C,C_sample_150.jpg,../data/C/C_sample_150.jpg,True,Left,0.988704264163971,
C,C_sample_151.jpg,../data/C/C_sample_151.jpg,True,Left,0.9656983613967896,
C,C_sample_153.jpg,../data/C/C_sample_153.jpg,True,Left,0.9958137273788452,
C,C_sample_155.jpg,../data/C/C_sample_155.jpg,False,,,no_hand_detected
C,C_sample_157.jpg,../data/C/C_sample_157.jpg,True,Left,0.9930596351623535,
C,C_sample_158.jpg,../data/C/C_sample_158.jpg,True,Left,0.9939035773277283,
C,C_sample_160.jpg,../data/C/C_sample_160.jpg,True,Left,0.994305431842804,
C,C_sample_162.jpg,../data/C/C_sample_162.jpg,True,Left,0.9566125869750977,
C,C_sample_164.jpg,../data/C/C_sample_164.jpg,True,Left,0.9964287877082825,
C,C_sample_168.jpg,../data/C/C_sample_168.jpg,True,Left,0.9914799928665161,
C,C_sample_170.jpg,../data/C/C_sample_170.jpg,True,Left,0.9947068691253662,
C,C_sample_171.jpg,../data/C/C_sample_171.jpg,True,Left,0.9862284660339355,
C,C_sample_172.jpg,../data/C/C_sample_172.jpg,True,Left,0.9825052618980408,
C,C_sample_176.jpg,../data/C/C_sample_176.jpg,True,Left,0.9952617883682251,
C,C_sample_177.jpg,../data/C/C_sample_177.jpg,True,Left,0.9978212118148804,
C,C_sample_179.jpg,../data/C/C_sample_179.jpg,True,Left,0.9775009155273438,
C,C_sample_18.jpg,../data/C/C_sample_18.jpg,True,Left,0.9942488670349121,
C,C_sample_180.jpg,../data/C/C_sample_180.jpg,True,Left,0.9953413009643555,
C,C_sample_181.jpg,../data/C/C_sample_181.jpg,True,Left,0.9898354411125183,
C,C_sample_182.jpg,../data/C/C_sample_182.jpg,True,Left,0.9974935054779053,
C,C_sample_183.jpg,../data/C/C_sample_183.jpg,True,Left,0.9943867921829224,
C,C_sample_184.jpg,../data/C/C_sample_184.jpg,True,Left,0.9934054017066956,
C,C_sample_185.jpg,../data/C/C_sample_185.jpg,True,Left,0.9945873618125916,
C,C_sample_186.jpg,../data/C/C_sample_186.jpg,True,Left,0.9511688351631165,
C,C_sample_187.jpg,../data/C/C_sample_187.jpg,True,Left,0.8147832751274109,
C,C_sample_189.jpg,../data/C/C_sample_189.jpg,True,Left,0.9956515431404114,
C,C_sample_191.jpg,../data/C/C_sample_191.jpg,True,Left,0.9920889139175415,
C,C_sample_198.jpg,../data/C/C_sample_198.jpg,True,Left,0.9885007739067078,
C,C_sample_201.jpg,../data/C/C_sample_201.jpg,False,,,no_hand_detected
C,C_sample_202.jpg,../data/C/C_sample_202.jpg,True,Left,0.9966704249382019,
C,C_sample_203.jpg,../data/C/C_sample_203.jpg,True,Left,0.9930683374404907,
C,C_sample_204.jpg,../data/C/C_sample_204.jpg,True,Left,0.9343445301055908,
C,C_sample_205.jpg,../data/C/C_sample_205.jpg,True,Left,0.9960974454879761,
C,C_sample_206.jpg,../data/C/C_sample_206.jpg,True,Left,0.9982653260231018,
C,C_sample_21.jpg,../data/C/C_sample_21.jpg,True,Left,0.9963465332984924,
C,C_sample_211.jpg,../data/C/C_sample_211.jpg,True,Left,0.9782465100288391,
C,C_sample_212.jpg,../data/C/C_sample_212.jpg,True,Left,0.9981534481048584,
C,C_sample_214.jpg,../data/C/C_sample_214.jpg,True,Left,0.984271228313446,
C,C_sample_215.jpg,../data/C/C_sample_215.jpg,True,Left,0.9927411079406738,
C,C_sample_218.jpg,../data/C/C_sample_218.jpg,True,Left,0.9943040013313293,
C,C_sample_219.jpg,../data/C/C_sample_219.jpg,True,Left,0.9608685970306396,
C,C_sample_222.jpg,../data/C/C_sample_222.jpg,True,Left,0.9604151844978333,
C,C_sample_224.jpg,../data/C/C_sample_224.jpg,False,,,no_hand_detected
C,C_sample_227.jpg,../data/C/C_sample_227.jpg,True,Left,0.992897093296051,
C,C_sample_228.jpg,../data/C/C_sample_228.jpg,True,Left,0.9967383742332458,
C,C_sample_23.jpg,../data/C/C_sample_23.jpg,True,Left,0.9944766759872437,
C,C_sample_230.jpg,../data/C/C_sample_230.jpg,True,Left,0.9605792760848999,
C,C_sample_231.jpg,../data/C/C_sample_231.jpg,True,Left,0.985672652721405,
C,C_sample_232.jpg,../data/C/C_sample_232.jpg,True,Left,0.9936347007751465,
C,C_sample_236.jpg,../data/C/C_sample_236.jpg,True,Left,0.9889837503433228,
C,C_sample_237.jpg,../data/C/C_sample_237.jpg,True,Left,0.9908902049064636,
C,C_sample_238.jpg,../data/C/C_sample_238.jpg,True,Left,0.5194106101989746,
C,C_sample_239.jpg,../data/C/C_sample_239.jpg,True,Right,0.6707386374473572,
C,C_sample_24.jpg,../data/C/C_sample_24.jpg,True,Left,0.9957525730133057,
C,C_sample_242.jpg,../data/C/C_sample_242.jpg,True,Left,0.9916908740997314,
C,C_sample_245.jpg,../data/C/C_sample_245.jpg,True,Left,0.9745173454284668,
C,C_sample_248.jpg,../data/C/C_sample_248.jpg,True,Left,0.9772070646286011,
C,C_sample_249.jpg,../data/C/C_sample_249.jpg,True,Left,0.9933904409408569,
C,C_sample_252.jpg,../data/C/C_sample_252.jpg,True,Left,0.9962161779403687,
C,C_sample_254.jpg,../data/C/C_sample_254.jpg,True,Left,0.9972348809242249,
C,C_sample_257.jpg,../data/C/C_sample_257.jpg,True,Left,0.9968448877334595,
C,C_sample_262.jpg,../data/C/C_sample_262.jpg,True,Left,0.9194170832633972,
C,C_sample_263.jpg,../data/C/C_sample_263.jpg,True,Left,0.9760167002677917,
C,C_sample_264.jpg,../data/C/C_sample_264.jpg,True,Left,0.9692846536636353,
C,C_sample_265.jpg,../data/C/C_sample_265.jpg,True,Left,0.9936986565589905,
C,C_sample_267.jpg,../data/C/C_sample_267.jpg,True,Left,0.9981549978256226,
C,C_sample_268.jpg,../data/C/C_sample_268.jpg,True,Left,0.9974426627159119,
C,C_sample_269.jpg,../data/C/C_sample_269.jpg,True,Right,0.9704797267913818,
C,C_sample_27.jpg,../data/C/C_sample_27.jpg,True,Left,0.995728611946106,
C,C_sample_270.jpg,../data/C/C_sample_270.jpg,True,Left,0.9943641424179077,
C,C_sample_274.jpg,../data/C/C_sample_274.jpg,True,Left,0.9967514276504517,
C,C_sample_276.jpg,../data/C/C_sample_276.jpg,True,Left,0.9929934740066528,
C,C_sample_28.jpg,../data/C/C_sample_28.jpg,True,Left,0.9851438999176025,
C,C_sample_280.jpg,../data/C/C_sample_280.jpg,True,Left,0.976731538772583,
C,C_sample_281.jpg,../data/C/C_sample_281.jpg,True,Left,0.9954988956451416,
C,C_sample_282.jpg,../data/C/C_sample_282.jpg,True,Left,0.910933256149292,
C,C_sample_284.jpg,../data/C/C_sample_284.jpg,True,Left,0.9953138828277588,
C,C_sample_287.jpg,../data/C/C_sample_287.jpg,True,Left,0.842044472694397,
C,C_sample_289.jpg,../data/C/C_sample_289.jpg,True,Left,0.9938613772392273,
C,C_sample_29.jpg,../data/C/C_sample_29.jpg,True,Left,0.9961122274398804,
C,C_sample_290.jpg,../data/C/C_sample_290.jpg,True,Left,0.9972138404846191,
C,C_sample_292.jpg,../data/C/C_sample_292.jpg,True,Left,0.9918517470359802,
C,C_sample_294.jpg,../data/C/C_sample_294.jpg,True,Left,0.9874016642570496,
C,C_sample_295.jpg,../data/C/C_sample_295.jpg,True,Left,0.9831112027168274,
C,C_sample_297.jpg,../data/C/C_sample_297.jpg,True,Left,0.9873842000961304,
C,C_sample_298.jpg,../data/C/C_sample_298.jpg,True,Left,0.9781395196914673,
C,C_sample_301.jpg,../data/C/C_sample_301.jpg,False,,,no_hand_detected
C,C_sample_303.jpg,../data/C/C_sample_303.jpg,True,Left,0.9934199452400208,
C,C_sample_309.jpg,../data/C/C_sample_309.jpg,True,Left,0.996483325958252,
C,C_sample_31.jpg,../data/C/C_sample_31.jpg,True,Left,0.9881148338317871,
C,C_sample_313.jpg,../data/C/C_sample_313.jpg,True,Left,0.9906305074691772,
C,C_sample_316.jpg,../data/C/C_sample_316.jpg,True,Left,0.9457737803459167,
C,C_sample_317.jpg,../data/C/C_sample_317.jpg,True,Left,0.9977580308914185,
C,C_sample_318.jpg,../data/C/C_sample_318.jpg,True,Left,0.9976387619972229,
C,C_sample_32.jpg,../data/C/C_sample_32.jpg,True,Left,0.9953510761260986,
C,C_sample_320.jpg,../data/C/C_sample_320.jpg,True,Left,0.9950632452964783,
C,C_sample_321.jpg,../data/C/C_sample_321.jpg,True,Left,0.9930596351623535,
C,C_sample_323.jpg,../data/C/C_sample_323.jpg,True,Left,0.9988996386528015,
C,C_sample_326.jpg,../data/C/C_sample_326.jpg,False,,,no_hand_detected
C,C_sample_327.jpg,../data/C/C_sample_327.jpg,True,Left,0.9966037273406982,
C,C_sample_328.jpg,../data/C/C_sample_328.jpg,True,Left,0.9945100545883179,
C,C_sample_33.jpg,../data/C/C_sample_33.jpg,True,Left,0.9963783025741577,
C,C_sample_331.jpg,../data/C/C_sample_331.jpg,True,Left,0.9956884384155273,
C,C_sample_334.jpg,../data/C/C_sample_334.jpg,True,Left,0.9882878065109253,
C,C_sample_338.jpg,../data/C/C_sample_338.jpg,True,Left,0.9668452143669128,
C,C_sample_339.jpg,../data/C/C_sample_339.jpg,True,Left,0.9766140580177307,
C,C_sample_340.jpg,../data/C/C_sample_340.jpg,True,Left,0.9940858483314514,
C,C_sample_341.jpg,../data/C/C_sample_341.jpg,True,Left,0.9903462529182434,
C,C_sample_342.jpg,../data/C/C_sample_342.jpg,True,Left,0.9502835869789124,
C,C_sample_343.jpg,../data/C/C_sample_343.jpg,True,Left,0.9876679182052612,
C,C_sample_344.jpg,../data/C/C_sample_344.jpg,True,Left,0.991649329662323,
C,C_sample_35.jpg,../data/C/C_sample_35.jpg,True,Left,0.9887867569923401,
C,C_sample_350.jpg,../data/C/C_sample_350.jpg,False,,,no_hand_detected
C,C_sample_351.jpg,../data/C/C_sample_351.jpg,True,Left,0.9683399796485901,
C,C_sample_352.jpg,../data/C/C_sample_352.jpg,True,Left,0.9863437414169312,
C,C_sample_354.jpg,../data/C/C_sample_354.jpg,True,Left,0.9832446575164795,
C,C_sample_355.jpg,../data/C/C_sample_355.jpg,True,Left,0.8880800008773804,
C,C_sample_356.jpg,../data/C/C_sample_356.jpg,True,Left,0.9929368495941162,
C,C_sample_357.jpg,../data/C/C_sample_357.jpg,True,Left,0.9959737062454224,
C,C_sample_359.jpg,../data/C/C_sample_359.jpg,True,Left,0.9961645603179932,
C,C_sample_36.jpg,../data/C/C_sample_36.jpg,True,Right,0.6456527709960938,
C,C_sample_361.jpg,../data/C/C_sample_361.jpg,True,Right,0.9644314050674438,
C,C_sample_362.jpg,../data/C/C_sample_362.jpg,True,Left,0.9904336929321289,
C,C_sample_365.jpg,../data/C/C_sample_365.jpg,True,Left,0.8937072157859802,
C,C_sample_366.jpg,../data/C/C_sample_366.jpg,True,Left,0.9944339990615845,
C,C_sample_368.jpg,../data/C/C_sample_368.jpg,True,Left,0.9307816624641418,
C,C_sample_369.jpg,../data/C/C_sample_369.jpg,True,Left,0.9872744083404541,
C,C_sample_370.jpg,../data/C/C_sample_370.jpg,True,Left,0.984506368637085,
C,C_sample_373.jpg,../data/C/C_sample_373.jpg,True,Left,0.9820125102996826,
C,C_sample_375.jpg,../data/C/C_sample_375.jpg,True,Left,0.9217499494552612,
C,C_sample_376.jpg,../data/C/C_sample_376.jpg,False,,,no_hand_detected
C,C_sample_377.jpg,../data/C/C_sample_377.jpg,True,Left,0.9946992993354797,
C,C_sample_379.jpg,../data/C/C_sample_379.jpg,True,Left,0.9979329705238342,
C,C_sample_380.jpg,../data/C/C_sample_380.jpg,True,Left,0.9658754467964172,
C,C_sample_382.jpg,../data/C/C_sample_382.jpg,True,Left,0.9898229241371155,
C,C_sample_383.jpg,../data/C/C_sample_383.jpg,True,Left,0.9972614049911499,
C,C_sample_385.jpg,../data/C/C_sample_385.jpg,True,Left,0.9896454215049744,
C,C_sample_386.jpg,../data/C/C_sample_386.jpg,True,Left,0.996583878993988,
C,C_sample_388.jpg,../data/C/C_sample_388.jpg,True,Left,0.9935745000839233,
C,C_sample_389.jpg,../data/C/C_sample_389.jpg,True,Left,0.9941132664680481,
C,C_sample_39.jpg,../data/C/C_sample_39.jpg,True,Left,0.9930747747421265,
C,C_sample_392.jpg,../data/C/C_sample_392.jpg,True,Left,0.9964970946311951,
C,C_sample_393.jpg,../data/C/C_sample_393.jpg,True,Left,0.98261958360672,
C,C_sample_394.jpg,../data/C/C_sample_394.jpg,True,Left,0.9934991002082825,
C,C_sample_395.jpg,../data/C/C_sample_395.jpg,True,Left,0.9970045685768127,
C,C_sample_397.jpg,../data/C/C_sample_397.jpg,False,,,no_hand_detected
C,C_sample_399.jpg,../data/C/C_sample_399.jpg,True,Left,0.9977585077285767,
C,C_sample_4.jpg,../data/C/C_sample_4.jpg,True,Left,0.9883521795272827,
C,C_sample_400.jpg,../data/C/C_sample_400.jpg,True,Left,0.9931821823120117,
C,C_sample_402.jpg,../data/C/C_sample_402.jpg,True,Left,0.9954727292060852,
C,C_sample_405.jpg,../data/C/C_sample_405.jpg,True,Left,0.9975075721740723,
C,C_sample_408.jpg,../data/C/C_sample_408.jpg,True,Left,0.9951525330543518,
C,C_sample_409.jpg,../data/C/C_sample_409.jpg,True,Left,0.9645293951034546,
C,C_sample_41.jpg,../data/C/C_sample_41.jpg,True,Right,0.9300906658172607,
C,C_sample_410.jpg,../data/C/C_sample_410.jpg,True,Left,0.9842632412910461,
C,C_sample_411.jpg,../data/C/C_sample_411.jpg,True,Left,0.9948495626449585,
C,C_sample_412.jpg,../data/C/C_sample_412.jpg,True,Left,0.9959970712661743,
C,C_sample_413.jpg,../data/C/C_sample_413.jpg,True,Left,0.9902051091194153,
C,C_sample_416.jpg,../data/C/C_sample_416.jpg,True,Left,0.9731760025024414,
C,C_sample_42.jpg,../data/C/C_sample_42.jpg,True,Left,0.996159553527832,
C,C_sample_420.jpg,../data/C/C_sample_420.jpg,True,Left,0.9963365197181702,
C,C_sample_421.jpg,../data/C/C_sample_421.jpg,True,Left,0.995290994644165,
C,C_sample_422.jpg,../data/C/C_sample_422.jpg,True,Left,0.9738714098930359,
C,C_sample_423.jpg,../data/C/C_sample_423.jpg,False,,,no_hand_detected
C,C_sample_426.jpg,../data/C/C_sample_426.jpg,True,Left,0.9909152388572693,
C,C_sample_428.jpg,../data/C/C_sample_428.jpg,True,Left,0.903451144695282,
C,C_sample_43.jpg,../data/C/C_sample_43.jpg,True,Left,0.9831306338310242,
C,C_sample_431.jpg,../data/C/C_sample_431.jpg,True,Left,0.9963783025741577,
C,C_sample_433.jpg,../data/C/C_sample_433.jpg,True,Left,0.9258519411087036,
C,C_sample_434.jpg,../data/C/C_sample_434.jpg,True,Left,0.9944835305213928,
C,C_sample_436.jpg,../data/C/C_sample_436.jpg,True,Right,0.9216117858886719,
C,C_sample_437.jpg,../data/C/C_sample_437.jpg,True,Left,0.9961528778076172,
C,C_sample_438.jpg,../data/C/C_sample_438.jpg,True,Left,0.9947360754013062,
C,C_sample_439.jpg,../data/C/C_sample_439.jpg,True,Left,0.9962309002876282,
C,C_sample_441.jpg,../data/C/C_sample_441.jpg,True,Left,0.9973044991493225,
C,C_sample_442.jpg,../data/C/C_sample_442.jpg,True,Left,0.966363251209259,
C,C_sample_444.jpg,../data/C/C_sample_444.jpg,True,Left,0.9944207072257996,
C,C_sample_445.jpg,../data/C/C_sample_445.jpg,True,Left,0.9844373464584351,
C,C_sample_449.jpg,../data/C/C_sample_449.jpg,True,Left,0.994633674621582,
C,C_sample_45.jpg,../data/C/C_sample_45.jpg,True,Left,0.9943641424179077,
C,C_sample_450.jpg,../data/C/C_sample_450.jpg,False,,,no_hand_detected
C,C_sample_451.jpg,../data/C/C_sample_451.jpg,False,,,no_hand_detected
C,C_sample_452.jpg,../data/C/C_sample_452.jpg,True,Left,0.9883460402488708,
C,C_sample_456.jpg,../data/C/C_sample_456.jpg,True,Left,0.9981823563575745,
C,C_sample_46.jpg,../data/C/C_sample_46.jpg,True,Left,0.9936771988868713,
C,C_sample_461.jpg,../data/C/C_sample_461.jpg,True,Right,0.8486379384994507,
C,C_sample_463.jpg,../data/C/C_sample_463.jpg,True,Left,0.9955593943595886,
C,C_sample_465.jpg,../data/C/C_sample_465.jpg,True,Left,0.9924848079681396,
C,C_sample_468.jpg,../data/C/C_sample_468.jpg,True,Left,0.9929081201553345,
C,C_sample_469.jpg,../data/C/C_sample_469.jpg,True,Left,0.9968816041946411,
C,C_sample_47.jpg,../data/C/C_sample_47.jpg,True,Left,0.9938036799430847,
C,C_sample_471.jpg,../data/C/C_sample_471.jpg,True,Left,0.9956185817718506,
C,C_sample_472.jpg,../data/C/C_sample_472.jpg,True,Left,0.9837455749511719,
C,C_sample_474.jpg,../data/C/C_sample_474.jpg,True,Left,0.9908686280250549,
C,C_sample_48.jpg,../data/C/C_sample_48.jpg,True,Left,0.9718953371047974,
C,C_sample_480.jpg,../data/C/C_sample_480.jpg,True,Left,0.9765864014625549,
C,C_sample_481.jpg,../data/C/C_sample_481.jpg,True,Left,0.9979802370071411,
C,C_sample_482.jpg,../data/C/C_sample_482.jpg,True,Left,0.993586003780365,
C,C_sample_483.jpg,../data/C/C_sample_483.jpg,True,Left,0.9611855149269104,
C,C_sample_484.jpg,../data/C/C_sample_484.jpg,True,Left,0.9913625121116638,
C,C_sample_486.jpg,../data/C/C_sample_486.jpg,True,Left,0.9804866909980774,
C,C_sample_487.jpg,../data/C/C_sample_487.jpg,False,,,no_hand_detected
C,C_sample_488.jpg,../data/C/C_sample_488.jpg,True,Left,0.9839248061180115,
C,C_sample_490.jpg,../data/C/C_sample_490.jpg,False,,,no_hand_detected
C,C_sample_491.jpg,../data/C/C_sample_491.jpg,True,Left,0.9955925941467285,
C,C_sample_495.jpg,../data/C/C_sample_495.jpg,True,Left,0.981281042098999,
C,C_sample_499.jpg,../data/C/C_sample_499.jpg,True,Left,0.9733683466911316,
C,C_sample_504.jpg,../data/C/C_sample_504.jpg,True,Left,0.9849850535392761,
C,C_sample_506.jpg,../data/C/C_sample_506.jpg,True,Left,0.9936152100563049,
C,C_sample_507.jpg,../data/C/C_sample_507.jpg,True,Left,0.9928211569786072,
C,C_sample_508.jpg,../data/C/C_sample_508.jpg,True,Left,0.9886142611503601,
C,C_sample_51.jpg,../data/C/C_sample_51.jpg,True,Left,0.995419442653656,
C,C_sample_510.jpg,../data/C/C_sample_510.jpg,True,Left,0.9973300099372864,
C,C_sample_511.jpg,../data/C/C_sample_511.jpg,True,Left,0.9824551939964294,
C,C_sample_512.jpg,../data/C/C_sample_512.jpg,True,Left,0.9970483779907227,
C,C_sample_513.jpg,../data/C/C_sample_513.jpg,True,Left,0.9566125869750977,
C,C_sample_515.jpg,../data/C/C_sample_515.jpg,True,Left,0.9895109534263611,
C,C_sample_517.jpg,../data/C/C_sample_517.jpg,True,Left,0.9896668791770935,
C,C_sample_518.jpg,../data/C/C_sample_518.jpg,True,Left,0.9498159289360046,
C,C_sample_519.jpg,../data/C/C_sample_519.jpg,True,Left,0.9886480569839478,
C,C_sample_521.jpg,../data/C/C_sample_521.jpg,True,Left,0.9765918850898743,
C,C_sample_523.jpg,../data/C/C_sample_523.jpg,True,Left,0.9925937652587891,
C,C_sample_525.jpg,../data/C/C_sample_525.jpg,True,Left,0.9934747815132141,
C,C_sample_527.jpg,../data/C/C_sample_527.jpg,True,Left,0.9816188216209412,
C,C_sample_529.jpg,../data/C/C_sample_529.jpg,True,Left,0.9897193908691406,
C,C_sample_530.jpg,../data/C/C_sample_530.jpg,True,Left,0.9959016442298889,
C,C_sample_532.jpg,../data/C/C_sample_532.jpg,True,Left,0.9962538480758667,
C,C_sample_533.jpg,../data/C/C_sample_533.jpg,True,Left,0.9938081502914429,
C,C_sample_534.jpg,../data/C/C_sample_534.jpg,True,Left,0.9873865246772766,
C,C_sample_536.jpg,../data/C/C_sample_536.jpg,True,Left,0.9987276196479797,
C,C_sample_537.jpg,../data/C/C_sample_537.jpg,True,Left,0.9964903593063354,
C,C_sample_538.jpg,../data/C/C_sample_538.jpg,True,Left,0.9877033829689026,
C,C_sample_539.jpg,../data/C/C_sample_539.jpg,True,Left,0.9934231638908386,
C,C_sample_54.jpg,../data/C/C_sample_54.jpg,True,Left,0.8123481273651123,
C,C_sample_542.jpg,../data/C/C_sample_542.jpg,True,Left,0.9860291481018066,
C,C_sample_545.jpg,../data/C/C_sample_545.jpg,True,Left,0.8877326250076294,
C,C_sample_546.jpg,../data/C/C_sample_546.jpg,True,Left,0.9943526983261108,
C,C_sample_548.jpg,../data/C/C_sample_548.jpg,True,Left,0.9830494523048401,
C,C_sample_549.jpg,../data/C/C_sample_549.jpg,True,Left,0.9922696352005005,
C,C_sample_552.jpg,../data/C/C_sample_552.jpg,True,Left,0.9839725494384766,
C,C_sample_553.jpg,../data/C/C_sample_553.jpg,True,Left,0.9955959320068359,
C,C_sample_555.jpg,../data/C/C_sample_555.jpg,True,Left,0.9787278771400452,
C,C_sample_556.jpg,../data/C/C_sample_556.jpg,True,Left,0.9657574892044067,
C,C_sample_557.jpg,../data/C/C_sample_557.jpg,False,,,no_hand_detected
C,C_sample_559.jpg,../data/C/C_sample_559.jpg,True,Left,0.9945656061172485,
C,C_sample_562.jpg,../data/C/C_sample_562.jpg,True,Left,0.9865713715553284,
C,C_sample_563.jpg,../data/C/C_sample_563.jpg,True,Left,0.9905778169631958,
C,C_sample_564.jpg,../data/C/C_sample_564.jpg,True,Left,0.9566125869750977,
C,C_sample_566.jpg,../data/C/C_sample_566.jpg,True,Left,0.9940406084060669,
C,C_sample_567.jpg,../data/C/C_sample_567.jpg,True,Left,0.9958584308624268,
C,C_sample_568.jpg,../data/C/C_sample_568.jpg,True,Left,0.9901742339134216,
C,C_sample_57.jpg,../data/C/C_sample_57.jpg,True,Left,0.9720582365989685,
C,C_sample_570.jpg,../data/C/C_sample_570.jpg,True,Left,0.9746473431587219,
C,C_sample_571.jpg,../data/C/C_sample_571.jpg,False,,,no_hand_detected
C,C_sample_573.jpg,../data/C/C_sample_573.jpg,True,Left,0.9798853993415833,
C,C_sample_574.jpg,../data/C/C_sample_574.jpg,True,Left,0.9781395196914673,
C,C_sample_575.jpg,../data/C/C_sample_575.jpg,True,Left,0.9958011507987976,
C,C_sample_576.jpg,../data/C/C_sample_576.jpg,True,Left,0.9947360754013062,
C,C_sample_577.jpg,../data/C/C_sample_577.jpg,True,Left,0.9402055144309998,
C,C_sample_578.jpg,../data/C/C_sample_578.jpg,True,Left,0.9917489290237427,
C,C_sample_579.jpg,../data/C/C_sample_579.jpg,True,Left,0.9960624575614929,
C,C_sample_58.jpg,../data/C/C_sample_58.jpg,True,Left,0.9968305230140686,
C,C_sample_59.jpg,../data/C/C_sample_59.jpg,True,Left,0.9919058680534363,
C,C_sample_6.jpg,../data/C/C_sample_6.jpg,True,Left,0.9978429675102234,
C,C_sample_60.jpg,../data/C/C_sample_60.jpg,True,Left,0.9945901036262512,
C,C_sample_61.jpg,../data/C/C_sample_61.jpg,True,Left,0.9970904588699341,
C,C_sample_62.jpg,../data/C/C_sample_62.jpg,True,Left,0.9919537901878357,
C,C_sample_65.jpg,../data/C/C_sample_65.jpg,True,Left,0.7126630544662476,
C,C_sample_66.jpg,../data/C/C_sample_66.jpg,True,Left,0.9821642637252808,
C,C_sample_69.jpg,../data/C/C_sample_69.jpg,True,Left,0.9974746704101562,
C,C_sample_7.jpg,../data/C/C_sample_7.jpg,True,Left,0.9945487380027771,
C,C_sample_70.jpg,../data/C/C_sample_70.jpg,True,Left,0.9979604482650757,
C,C_sample_72.jpg,../data/C/C_sample_72.jpg,True,Left,0.9684070944786072,
C,C_sample_73.jpg,../data/C/C_sample_73.jpg,True,Left,0.9782986044883728,
C,C_sample_74.jpg,../data/C/C_sample_74.jpg,True,Left,0.9951058626174927,
C,C_sample_76.jpg,../data/C/C_sample_76.jpg,True,Left,0.993567943572998,
C,C_sample_77.jpg,../data/C/C_sample_77.jpg,True,Left,0.9669336080551147,
C,C_sample_78.jpg,../data/C/C_sample_78.jpg,True,Left,0.9463880658149719,
C,C_sample_8.jpg,../data/C/C_sample_8.jpg,True,Left,0.9858939051628113,
C,C_sample_81.jpg,../data/C/C_sample_81.jpg,True,Left,0.9963783025741577,
C,C_sample_82.jpg,../data/C/C_sample_82.jpg,True,Left,0.997977614402771,
C,C_sample_83.jpg,../data/C/C_sample_83.jpg,True,Left,0.994705319404602,
C,C_sample_85.jpg,../data/C/C_sample_85.jpg,True,Left,0.9917858242988586,
C,C_sample_86.jpg,../data/C/C_sample_86.jpg,True,Left,0.9967567920684814,
C,C_sample_87.jpg,../data/C/C_sample_87.jpg,True,Left,0.9954396486282349,
C,C_sample_88.jpg,../data/C/C_sample_88.jpg,True,Left,0.9952453970909119,
C,C_sample_89.jpg,../data/C/C_sample_89.jpg,False,,,no_hand_detected
C,C_sample_91.jpg,../data/C/C_sample_91.jpg,True,Left,0.9973496198654175,
C,C_sample_92.jpg,../data/C/C_sample_92.jpg,True,Left,0.984103262424469,
C,C_sample_93.jpg,../data/C/C_sample_93.jpg,False,,,no_hand_detected
